Mfg_Part_Num,Fine,Taxonomy_Confidence,Manufacturer_Confidence,Brand_Confidence,Supplier_vs_Manufacturer_Flag,Num_Attributes_Candidate,Num_Attributes_Fused,Num_Conflicts,Overall_Confidence,Overall_Confidence_Band,Needs_Review,Review_Reasons,Validation_Issues,Live_Evidence_Sources
TR5006WN,Washing Machines,HIGH,LOW,LOW,True,0,0,0,0.23,LOW,Yes,'Appliance Dealers Cooperative (APPDE)' not found in entity master | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),MOBILE_DESC out of 60-80 char range (57),0
05134545001,Hand Tools,HIGH,LOW,LOW,True,0,0,0,0.23,LOW,Yes,'Wera Tools NA Inc (WERTO)' not found in entity master | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
LNL65301,Hand Tools,HIGH,UNVERIFIED,UNVERIFIED,False,0,0,0,0.2,LOW,Yes,Part_Manuf is placeholder; no entity master match found | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
25-A,Structural & Wall Materials,HIGH,LOW,LOW,True,0,0,0,0.23,LOW,Yes,'Rees Cast Stone Company (REECA)' not found in entity master | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),MOBILE_DESC out of 60-80 char range (58),0
38-E,Structural & Wall Materials,HIGH,LOW,LOW,True,0,0,0,0.23,LOW,Yes,'Rees Cast Stone Company (REECA)' not found in entity master | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),MOBILE_DESC out of 60-80 char range (58),0
59-J,Structural & Wall Materials,HIGH,LOW,LOW,True,0,0,0,0.23,LOW,Yes,'Rees Cast Stone Company (REECA)' not found in entity master | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),MOBILE_DESC out of 60-80 char range (58),0
44-A,Structural & Wall Materials,HIGH,LOW,LOW,True,0,0,0,0.23,LOW,Yes,'Rees Cast Stone Company (REECA)' not found in entity master | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),MOBILE_DESC out of 60-80 char range (58),0
543302126,Railing Kits,HIGH,HIGH,HIGH,True,2,2,0,0.51,MEDIUM,Yes,Part_Manuf ('U S Lumber (3073)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543302146,Railing Kits,HIGH,HIGH,HIGH,True,2,2,0,0.51,MEDIUM,Yes,Part_Manuf ('U S Lumber (3073)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
73019603,Railing Kits,HIGH,MEDIUM,MEDIUM,False,2,2,0,0.43,LOW,Yes,Part_Manuf is placeholder; manufacturer inferred from description token 'RDI®' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
73019652,Railing Kits,HIGH,MEDIUM,MEDIUM,False,2,2,0,0.43,LOW,Yes,Part_Manuf is placeholder; manufacturer inferred from description token 'RDI®' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
73019517,Railing Kits,HIGH,MEDIUM,MEDIUM,False,2,2,0,0.43,LOW,Yes,Part_Manuf is placeholder; manufacturer inferred from description token 'RDI®' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
73019602,Railing Kits,HIGH,MEDIUM,MEDIUM,False,2,2,0,0.43,LOW,Yes,Part_Manuf is placeholder; manufacturer inferred from description token 'RDI®' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
73019651,Railing Kits,HIGH,MEDIUM,MEDIUM,False,2,2,0,0.43,LOW,Yes,Part_Manuf is placeholder; manufacturer inferred from description token 'RDI®' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
73019516,Railing Kits,HIGH,MEDIUM,MEDIUM,False,2,2,0,0.43,LOW,Yes,Part_Manuf is placeholder; manufacturer inferred from description token 'RDI®' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543300256,Railing Kits,HIGH,HIGH,HIGH,True,1,1,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | evidence: No successful live HTTP fetch occurred for this SKU during this session. Dimension facts extracted from candidate text via dim_parser regex at UNVERIFIED status. | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543300276,Railing Kits,HIGH,HIGH,HIGH,True,1,1,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
73045028,Railing Kits,HIGH,MEDIUM,MEDIUM,False,0,0,0,0.32,LOW,Yes,Part_Manuf is placeholder; manufacturer inferred from description token 'RDI®' | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
73045031,Railing Kits,HIGH,MEDIUM,MEDIUM,False,0,0,0,0.32,LOW,Yes,Part_Manuf is placeholder; manufacturer inferred from description token 'RDI®' | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543340126,Deck Boards,HIGH,HIGH,HIGH,True,2,2,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543340127,Deck Boards,HIGH,HIGH,HIGH,True,2,2,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543340146,Deck Boards,HIGH,HIGH,HIGH,True,2,2,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543340147,Deck Boards,HIGH,HIGH,HIGH,True,2,2,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
ADB15516CS,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
ADB15520CS,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
ADB15516EW,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
ADB15520EW,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
ADB15516MH,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
ADB15520MH,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
ADB15516WT,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
ADB15520WT,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
AGB15512CS,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
AGB15516CS,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
AGB15520CS,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
AGB15512EW,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
AGB15516EW,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
AGB15520EW,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
AGB15512MH,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
AGB15516MH,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
AGB15520MH,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
AGB15512WT,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
